start,end,Nombre,Tipo de oferta alimentaria,Tipo de localización,Registra la ubicación del punto,_Registra la ubicación del punto_latitude,_Registra la ubicación del punto_longitude,_Registra la ubicación del punto_altitude,_Registra la ubicación del punto_precision,Registra las coordenadas del lugar,Registra el área del lugar,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,_tags,_index
2022-06-03T16:04:58.479-05:00,2022-06-03T16:05:21.340-05:00,Pacha en Brasas,Restaurantes,Punto,-12.22878 -76.860667 69.06332969665527 35,-12.22878,-76.860667,69.0633297,35,,,160973644,1bd41368-16df-4d23-9da6-d49ac0fbaef5,2022-06-03T21:05:28,,,submitted_via_web,cortega27,,1
2022-06-03T16:05:21.401-05:00,2022-06-03T16:06:04.744-05:00,El búnker yuyero,Restaurantes,Punto,-12.228747 -76.860691 69.06782531738281 35,-12.228747,-76.860691,69.06782532,35,,,160973686,c47c9a34-53d1-4083-a812-e87b2232c5ec,2022-06-03T21:06:16,,,submitted_via_web,cortega27,,2
2022-06-03T16:06:04.779-05:00,2022-06-03T16:06:46.793-05:00,Frosty & Fruit,Otro,Punto,-12.228581 -76.860859 68.72584438323975 35,-12.228581,-76.860859,68.72584438,35,,,160973779,8c94f5b3-5c7a-49c7-8b1d-a11f9755f5cd,2022-06-03T21:06:57,,,submitted_via_web,cortega27,,3
2022-06-03T16:06:46.827-05:00,2022-06-03T16:09:53.547-05:00,Mercado San Martín,Mercados ,Línea,,,,,,-12.228851 -76.860504 59.23138542175293 48.00000000000001;-12.228851 -76.860504 47.413204193115234 134.392137958257,,160974812,cfd6cf3e-8a37-45fb-9ab9-43ff68c4b4ce,2022-06-03T21:17:32,,,submitted_via_web,cortega27,,4
2022-06-03T16:17:17.814-05:00,2022-06-03T16:19:15.298-05:00,SN,Bodegas,Punto,-12.228145 -76.861302 67.66339492797852 37,-12.228145,-76.861302,67.66339493,37,,,160977278,a3f66da4-524f-4437-bedf-d1691d0b756b,2022-06-03T21:54:51,,,submitted_via_web,cortega27,,5
2022-06-03T16:19:15.378-05:00,2022-06-03T16:21:12.199-05:00,Licoreria Ojitos,Bodegas,Punto,-12.228019 -76.861346 67.43566036224365 35,-12.228019,-76.861346,67.43566036,35,,,160977279,edea13b0-2d69-4372-91e7-a23f3d1f642a,2022-06-03T21:54:51,,,submitted_via_web,cortega27,,6
2022-06-03T16:21:12.254-05:00,2022-06-03T16:22:22.980-05:00,Bodega Borja,Bodegas,Punto,-12.228494 -76.861825 66.88492107391357 40,-12.228494,-76.861825,66.88492107,40,,,160977280,a34eaa33-2608-49f6-ab9c-3f99d99feb09,2022-06-03T21:54:52,,,submitted_via_web,cortega27,,7
2022-06-03T16:22:23.009-05:00,2022-06-03T16:22:49.371-05:00,Doña Marta,Restaurantes,Punto,-12.228915 -76.861645 52.787856101989746 51.82680900267151,-12.228915,-76.861645,52.7878561,51.826809,,,160977282,cb0d5e45-8ddf-489b-a9fc-aec3644da05a,2022-06-03T21:54:52,,,submitted_via_web,cortega27,,8
2022-06-03T16:22:49.419-05:00,2022-06-03T16:26:47.476-05:00,Panaderia Pastelería Pedrito,Panaderias,Punto,-12.227492 -76.860642 71.55206871032715 35,-12.227492,-76.860642,71.55206871,35,,,160977283,9cf0c4d0-3c87-447c-b187-988c2e7d1682,2022-06-03T21:54:52,,,submitted_via_web,cortega27,,9
2022-06-03T16:26:47.552-05:00,2022-06-03T16:28:09.898-05:00,Panaderia San Martin,Panaderias,Punto,-12.227408 -76.860514 73.01131057739258 35,-12.227408,-76.860514,73.01131058,35,,,160977285,e2083a30-9b7f-4eb2-b0fe-696843f3daa1,2022-06-03T21:54:53,,,submitted_via_web,cortega27,,10
2022-06-03T16:28:09.979-05:00,2022-06-03T16:30:23.191-05:00,Comercial Nelly,Bodegas,Punto,-12.227097 -76.860112 73.31563758850098 40,-12.227097,-76.860112,73.31563759,40,,,160977286,df5d2a23-f9cd-42ee-aaf9-ca60e091bac7,2022-06-03T21:54:53,,,submitted_via_web,cortega27,,11
2022-06-03T16:30:23.269-05:00,2022-06-03T16:32:32.135-05:00,SN,Panaderias,Punto,-12.226896 -76.859925 73.31610584259033 40,-12.226896,-76.859925,73.31610584,40,,,160977288,8fc0441f-f896-4a79-a39b-067a0530ec55,2022-06-03T21:54:53,,,submitted_via_web,cortega27,,12
2022-06-03T16:32:32.185-05:00,2022-06-03T16:33:56.322-05:00,Pacha Vida Biomarket,Otro,Punto,-12.22653 -76.859587 73.31686592102051 40,-12.22653,-76.859587,73.31686592,40,,,160977289,c7e85adf-62af-4469-9ade-82cac13559c8,2022-06-03T21:54:53,,,submitted_via_web,cortega27,,13
2022-06-03T16:33:56.371-05:00,2022-06-03T16:34:17.667-05:00,Toro bravo,Restaurantes,Punto,-12.226517 -76.859773 75.97811184762301 16,-12.226517,-76.859773,75.97811185,16,,,160977290,ffeec757-b958-4127-9c47-1953acfc7918,2022-06-03T21:54:54,,,submitted_via_web,cortega27,,14
2022-06-03T16:34:17.711-05:00,2022-06-03T16:35:35.091-05:00,SN,Bodegas,Punto,-12.226617 -76.859606 0 40,-12.226617,-76.859606,0,40,,,160977291,5aa7b593-8e59-4cf5-8384-d8efa61e92fa,2022-06-03T21:54:55,,,submitted_via_web,cortega27,,15
2022-06-03T16:54:44.294-05:00,2022-06-03T17:00:56.722-05:00,Pollería El Doradito,Restaurantes,Punto,-12.228182 -76.860486 81.59 22,-12.228182,-76.860486,81.59,22,,,160977745,601d7afc-6e8b-4ed8-923e-5f80eddc6c9c,2022-06-03T22:01:07,,,submitted_via_web,cortega27,,16
2022-06-03T17:00:56.808-05:00,2022-06-03T17:01:37.034-05:00,Chelina Cevichería,Restaurantes,Punto,-12.227854 -76.860612 70.85939121246338 45.43156621882282,-12.227854,-76.860612,70.85939121,45.43156622,,,160977776,abc003e1-bd68-4b29-a4f0-6f6b27c0bd81,2022-06-03T22:01:48,,,submitted_via_web,cortega27,,17
2022-06-03T17:01:37.081-05:00,2022-06-03T17:03:29.886-05:00,Las Brisas,Restaurantes,Punto,-12.227467 -76.859716 50.33603000640869 35,-12.227467,-76.859716,50.33603001,35,,,160977913,ad58dead-f053-4f04-a793-afde709a3c31,2022-06-03T22:03:40,,,submitted_via_web,cortega27,,18
2022-06-03T17:03:29.955-05:00,2022-06-03T17:05:03.649-05:00,NDJ Norma/Daniel/Juan,Bodegas,Punto,-12.227414 -76.859573 76.4707441329956 35,-12.227414,-76.859573,76.47074413,35,,,160978061,92924b6a-89e9-431e-8a56-460a1ce8eb1c,2022-06-03T22:05:14,,,submitted_via_web,cortega27,,19
2022-06-03T17:05:03.725-05:00,2022-06-03T17:06:41.004-05:00,Carnicería El Olimpo,Otro,Punto,-12.226957 -76.859282 77.20661163330078 35,-12.226957,-76.859282,77.20661163,35,,,160978250,c3e00671-30bf-4eec-add0-532f1fe80bf8,2022-06-03T22:06:50,,,submitted_via_web,cortega27,,20
2022-06-03T17:06:41.049-05:00,2022-06-03T17:10:45.327-05:00,Chiyaco Verdulería,Otro,Punto,-12.226312 -76.859096 80.60171318054199 22,-12.226312,-76.859096,80.60171318,22,,,160978570,a8bfed63-898b-4f01-b11d-6543d5fa27e0,2022-06-03T22:10:56,,,submitted_via_web,cortega27,,21
2022-06-03T17:10:45.410-05:00,2022-06-03T17:23:21.567-05:00,D’Lopes,Restaurantes,Punto,-12.226566 -76.859507 77.47764587402344 35,-12.226566,-76.859507,77.47764587,35,,,160979713,c72cf246-3f92-4895-ac8b-c5efe5b366df,2022-06-03T22:23:32,,,submitted_via_web,cortega27,,22
2022-06-03T17:23:21.696-05:00,2022-06-03T17:24:46.345-05:00,Avícola y Carnicería Detodito,Otro,Punto,-12.226975 -76.85927 78.16720199584961 35,-12.226975,-76.85927,78.167202,35,,,160979774,3145c3f0-450a-4a19-ac12-fdab59362dca,2022-06-03T22:24:57,,,submitted_via_web,cortega27,,23
2022-06-03T17:24:46.425-05:00,2022-06-03T17:25:16.204-05:00,Avícola Santa Monica,Otro,Punto,-12.227103 -76.859221 55.87149620056152 35,-12.227103,-76.859221,55.8714962,35,,,160979786,3160b7a2-2be3-4083-8383-9604e83537ea,2022-06-03T22:25:28,,,submitted_via_web,cortega27,,24
2022-06-03T17:25:16.243-05:00,2022-06-03T17:26:39.368-05:00,SN,Bodegas,Punto,-12.227392 -76.859006 78.99868869781494 35,-12.227392,-76.859006,78.9986887,35,,,160979878,b1064484-fbe9-4b38-9ba9-8c39c72b163b,2022-06-03T22:27:19,,,submitted_via_web,cortega27,,25
2022-06-03T17:26:39.412-05:00,2022-06-03T17:26:53.896-05:00,SN,Bodegas,Punto,-12.227199 -76.859083 78.96100807189941 35,-12.227199,-76.859083,78.96100807,35,,,160979880,ea9f0b92-552c-4e41-a2cb-6e1590568e55,2022-06-03T22:27:20,,,submitted_via_web,cortega27,,26
2022-06-03T17:26:53.932-05:00,2022-06-03T17:27:34.622-05:00,Edel Fresh,Otro,Punto,-12.227332 -76.858998 79.04981136322021 35,-12.227332,-76.858998,79.04981136,35,,,160979909,dcb69d6e-8e22-4324-9db1-c2a1815db64c,2022-06-03T22:27:46,,,submitted_via_web,cortega27,,27
2022-06-03T17:27:34.668-05:00,2022-06-03T17:29:09.155-05:00,SN,Bodegas,Punto,-12.227854 -76.859354 72.98679161071777 35,-12.227854,-76.859354,72.98679161,35,,,160980090,0df6a903-4b1c-454a-919a-76795b5def2e,2022-06-03T22:30:21,,,submitted_via_web,cortega27,,28
2022-06-03T17:29:09.217-05:00,2022-06-03T17:32:29.541-05:00,Atria Cafe Bar,Restaurantes,Punto,-12.228622 -76.859567 74.65673160552979 35,-12.228622,-76.859567,74.65673161,35,,,160980325,50a846e6-2d6a-49a6-bb4f-a38a288a8453,2022-06-03T22:34:22,,,submitted_via_web,cortega27,,29
2022-06-03T17:44:54.317-05:00,2022-06-03T17:45:09.012-05:00,Maritza Meza,Bodegas,Punto,-12.229634 -76.859425 73.37282585100556 12.001812410521316,-12.229634,-76.859425,73.37282585,12.00181241,,,160980939,2b2ae73e-92ff-4fc3-9548-13859c0618c5,2022-06-03T22:45:19,,,submitted_via_web,cortega27,,30
2022-06-03T17:45:09.058-05:00,2022-06-03T17:45:39.482-05:00,258 bistro,Restaurantes,Punto,-12.22974 -76.859469 72.32595443725586 35,-12.22974,-76.859469,72.32595444,35,,,160980973,a2fd7f88-484d-41a0-b30b-00fb6a783637,2022-06-03T22:45:50,,,submitted_via_web,cortega27,,31
2022-06-03T17:45:39.524-05:00,2022-06-03T17:46:04.396-05:00,Don Cucho,Restaurantes,Punto,-12.229636 -76.859518 73.3463544845581 35,-12.229636,-76.859518,73.34635448,35,,,160980990,1ecb9521-c2ac-41b7-8e9a-99ea143003fc,2022-06-03T22:46:15,,,submitted_via_web,cortega27,,32
2022-06-03T17:46:04.444-05:00,2022-06-03T17:46:34.928-05:00,Golden chicken,Restaurantes,Punto,-12.229813 -76.859599 71.91814994812012 35,-12.229813,-76.859599,71.91814995,35,,,160981009,03ddbd7b-2905-47c6-bbdd-786aceadd0fb,2022-06-03T22:46:45,,,submitted_via_web,cortega27,,33
2022-06-03T17:46:34.963-05:00,2022-06-03T17:47:05.525-05:00,Antojitos Ashby,Restaurantes,Punto,-12.229845 -76.859593 71.8965539932251 35,-12.229845,-76.859593,71.89655399,35,,,160981025,b4d9805a-0b5c-4303-b00b-21d9348e1593,2022-06-03T22:47:16,,,submitted_via_web,cortega27,,34
2022-06-03T17:47:05.559-05:00,2022-06-03T17:47:50.751-05:00,Zessy,Ambulantes,Punto,-12.229842 -76.859648 70.92553329467773 35,-12.229842,-76.859648,70.92553329,35,,,160981086,9327f5c3-588a-49a4-8a7b-29883b6ca1d2,2022-06-03T22:48:01,,,submitted_via_web,cortega27,,35
2022-06-03T17:47:50.807-05:00,2022-06-03T17:48:19.781-05:00,Mass,Otro,Punto,-12.229966 -76.859863 61.22052192687988 12.000000000000002,-12.229966,-76.859863,61.22052193,12,,,160981118,e4492d2c-7522-4d1a-b860-09d0f5ef4a45,2022-06-03T22:48:37,,,submitted_via_web,cortega27,,36
2022-06-03T17:48:19.812-05:00,2022-06-03T17:48:57.178-05:00,La esquina,Restaurantes,Punto,-12.230101 -76.859905 73.42432724031758 24.000000000000004,-12.230101,-76.859905,73.42432724,24,,,160981156,5a3ed68e-a2f9-4194-bb48-22a1d85348a4,2022-06-03T22:49:07,,,submitted_via_web,cortega27,,37
2022-06-03T17:48:57.210-05:00,2022-06-03T17:49:56.219-05:00,Jijunas,Restaurantes,Punto,-12.229963 -76.859543 58.58857440948486 45.752,-12.229963,-76.859543,58.58857441,45.752,,,160981231,464a6c2d-83d5-467e-a303-8a8ee65594ae,2022-06-03T22:50:06,,,submitted_via_web,cortega27,,38
2022-06-03T17:49:56.259-05:00,2022-06-03T17:50:45.190-05:00,Dulces Rosita Dulcería,Restaurantes,Punto,-12.229961 -76.859431 71.90915584564209 35,-12.229961,-76.859431,71.90915585,35,,,160981271,c38734d1-7aa5-4fbd-826d-922a646002aa,2022-06-03T22:50:55,,,submitted_via_web,cortega27,,39
2022-06-03T17:50:45.220-05:00,2022-06-03T17:51:12.109-05:00,Señor Trol’s,Restaurantes,Punto,-12.230261 -76.859787 60.67733726501466 24.000000000000004,-12.230261,-76.859787,60.67733727,24,,,160981289,eb1ea612-db9f-47c7-8a3f-294fa88d9dd0,2022-06-03T22:51:22,,,submitted_via_web,cortega27,,40
2022-06-03T17:51:12.146-05:00,2022-06-03T17:51:39.082-05:00,D’Alexia,Restaurantes,Punto,-12.23036 -76.859559 60.59245414733887 24.000000000000004,-12.23036,-76.859559,60.59245415,24,,,160981305,b2c9c143-ee8f-4267-8c08-5e8cd15717f5,2022-06-03T22:51:49,,,submitted_via_web,cortega27,,41
2022-06-03T17:51:39.120-05:00,2022-06-03T17:52:11.491-05:00,SN,Bodegas,Punto,-12.229936 -76.859379 58.18421173095703 35,-12.229936,-76.859379,58.18421173,35,,,160981336,7eefdf32-9fc0-4164-ac56-7c2bafd9fdc7,2022-06-03T22:52:25,,,submitted_via_web,cortega27,,42
